command,mean,stddev,median,user,system,min,max
benchmark-project-manager Godot_v4.0-alpha1_linux.64,0.9831986710299999,0.014214176497794651,0.9817697822700001,1.8201263600000002,0.148498865,0.9550490312700001,1.01969229927
benchmark-project-manager Godot_v4.0-alpha2_linux.64,0.9331114656300002,0.019581709943521885,0.9294027212700001,1.8092397999999996,0.14030066500000005,0.9032078022700001,1.00181684627
benchmark-project-manager Godot_v4.0-alpha3_linux.64,1.06348208547,0.024127802739799746,1.06714008827,1.9717908800000004,0.15515090500000003,1.0050704682699998,1.09201222027
benchmark-project-manager Godot_v4.0-alpha4_linux.64,1.07338727479,0.02090736115772425,1.06865775327,1.9674251599999997,0.161592425,1.0370469382699998,1.1213735942699998
benchmark-project-manager Godot_v4.0-alpha5_linux.64,1.06700832855,0.016742359345995772,1.06617988727,1.95361632,0.159276025,1.0389918112699998,1.11169453127
benchmark-project-manager Godot_v4.0-alpha6_linux.64,1.49559163243,0.016101185765474875,1.49318858527,2.7601799599999994,0.190329065,1.4693615202699999,1.5311403822699998
benchmark-project-manager Godot_v4.0-alpha7_linux.64,1.44723048711,0.0142620747009479,1.44421276827,2.7473745599999995,0.18424214500000002,1.42193799727,1.48091002727
benchmark-project-manager Godot_v4.0-alpha8_linux.64,1.45071378359,0.01680829187368073,1.44712167927,2.7445804799999998,0.187332745,1.42753074327,1.49301657527
benchmark-project-manager Godot_v4.0-alpha9_linux.64,1.4598705316700002,0.016064441209176713,1.45532194827,2.7454790799999995,0.18988126499999997,1.43968582827,1.5004148062699998
benchmark-project-manager Godot_v4.0-dev.20210727_linux.64,0.98723820155,0.021619128875956396,0.9845746762700001,1.8190226799999993,0.139768705,0.9599848882700001,1.0535832052699998
benchmark-project-manager Godot_v4.0-dev.20210811_linux.64,0.99608943435,0.016851651257002727,0.9896738712700001,1.8305070800000005,0.146819425,0.9700839812700001,1.0353594262699999
benchmark-project-manager Godot_v4.0-dev.20210820_linux.64,0.99423228407,0.028024939191308735,0.98955678827,1.8431083199999998,0.15636282499999996,0.9739381222700001,1.1240317792699999
benchmark-project-manager Godot_v4.0-dev.20210916_linux.64,1.00091020503,0.01554227415829148,0.9966416572700001,1.8775475999999998,0.15551086499999997,0.9742903752700001,1.0522315922699998
benchmark-project-manager Godot_v4.0-dev.20210924_linux.64,1.04740763571,0.03698860899948595,1.0571889342699998,1.94340876,0.15759562500000002,0.9934944492700001,1.1472089672699999
benchmark-project-manager Godot_v4.0-dev.20211004_linux.64,1.0671643477100001,0.013643580502738274,1.0666107912699998,1.94701708,0.16421390500000002,1.0477191202699998,1.1032180512699998
benchmark-project-manager Godot_v4.0-dev.20211015_linux.64,1.0790286907899997,0.0171971762190891,1.0739007912699998,1.9553209600000006,0.16625242499999998,1.06009111927,1.1215949692699998
benchmark-project-manager Godot_v4.0-dev.20211027_linux.64,0.9549139083500003,0.00827500144658234,0.9550239692700001,1.8718173999999999,0.150047425,0.9373947862700001,0.97265967727
benchmark-project-manager Godot_v4.0-dev.20211108_linux.64,0.9435806715100001,0.016857004506347483,0.94070938127,1.8134984,0.138069825,0.9157700552700001,0.98789284727
benchmark-project-manager Godot_v4.0-dev.20211117_linux.64,0.9460918333100001,0.014095268246373714,0.94336586727,1.8076747599999998,0.138341145,0.9247199392700001,0.98402326227
benchmark-project-manager Godot_v4.0-dev.20211210_linux.64,0.9613940502300002,0.013246670120395269,0.9586140912700001,1.8131658000000004,0.13936446499999997,0.9362754122700001,0.9890566912700001
benchmark-project-manager Godot_v4.0-dev.20220105_linux.64,0.9867911693900001,0.01485999024568065,0.98584760527,1.8810781199999997,0.139670945,0.96098593327,1.01161219327
benchmark-project-manager Godot_v4.0-dev.20220118_linux.64,0.9953317040299998,0.017818714532090208,0.9937932612700001,1.8560983599999998,0.151218625,0.9571041092700001,1.0397520542699998
