command,mean,stddev,median,user,system,min,max
benchmark-project-manager Godot_v4.0-alpha2_linux.64,0.6033118176200001,0.012638997019662547,0.6033118176200001,0.41682315999999997,0.13383684499999998,0.5943746971200001,0.61224893812
benchmark-project-manager Godot_v4.0-alpha3_linux.64,0.6589122011200002,0.010652074340682776,0.6589122011200002,0.48502266,0.127311345,0.6513800471200001,0.6664443551200001
benchmark-project-manager Godot_v4.0-alpha4_linux.64,0.6601245471200001,0.011311237867891231,0.6601245471200001,0.47742416,0.132529345,0.6521262941200001,0.66812280012
benchmark-project-manager Godot_v4.0-alpha5_linux.64,0.7096037561200002,0.020317853515549548,0.7096037561200002,0.50256866,0.13877284499999998,0.6952368641200001,0.7239706481200001
benchmark-project-manager Godot_v4.0-alpha6_linux.64,1.06328670212,0.0246444263633821,1.06328670212,0.88053366,0.14903234499999998,1.04586046112,1.08071294312
benchmark-project-manager Godot_v4.0-alpha7_linux.64,1.0425377926200001,0.031500417041148,1.0425377926200001,0.8310956599999999,0.158215345,1.02026363412,1.06481195112
benchmark-project-manager Godot_v4.0-alpha8_linux.64,1.07315280562,0.005629989141554715,1.07315280562,0.84655266,0.165745345,1.06917180212,1.07713380912
benchmark-project-manager Godot_v4.0-alpha9_linux.64,1.07202180212,0.001933432172303383,1.07202180212,0.84166816,0.166043345,1.0706546591200001,1.07338894512
benchmark-project-manager Godot_v4.0-dev.20210727_linux.64,0.62279328562,0.003271455686110417,0.62279328562,0.47043766,0.127602845,0.6204800171200001,0.62510655412
benchmark-project-manager Godot_v4.0-dev.20210811_linux.64,0.62337421112,0.003701036490710166,0.62337421112,0.46180666000000004,0.130213845,0.6207571831200001,0.6259912391200001
benchmark-project-manager Godot_v4.0-dev.20210820_linux.64,0.6823932461200001,0.010324406715135175,0.6823932461200001,0.46872716000000003,0.153575345,0.6750927881200001,0.6896937041200001
benchmark-project-manager Godot_v4.0-dev.20210916_linux.64,0.6825132676200001,0.004057964901970014,0.6825132676200001,0.48857016,0.149475845,0.6796438531200001,0.6853826821200001
benchmark-project-manager Godot_v4.0-dev.20210924_linux.64,0.7119735256200002,0.004702120794854693,0.7119735256200002,0.50606366,0.157954845,0.7086486241200001,0.7152984271200001
benchmark-project-manager Godot_v4.0-dev.20211004_linux.64,0.6746860101200001,0.008685753217772806,0.6746860101200001,0.50083166,0.142072345,0.66854425512,0.6808277651200001
benchmark-project-manager Godot_v4.0-dev.20211015_linux.64,0.6761402456200001,0.0013445967784449383,0.6761402456200001,0.5082131599999999,0.14364134499999998,0.6751894721200001,0.6770910191200001
benchmark-project-manager Godot_v4.0-dev.20211027_linux.64,0.65096466712,0.042352946961908944,0.65096466712,0.43915966,0.156376845,0.6210166111200001,0.6809127231200001
benchmark-project-manager Godot_v4.0-dev.20211108_linux.64,0.6315006701200001,0.0007142513881036647,0.6315006701200001,0.42583666,0.142446845,0.63099561812,0.6320057221200001
benchmark-project-manager Godot_v4.0-dev.20211117_linux.64,0.6420466481200001,0.006328700443928278,0.6420466481200001,0.43768866,0.13654634499999999,0.6375715811200001,0.6465217151200001
benchmark-project-manager Godot_v4.0-dev.20211210_linux.64,0.64069503212,0.01269671461067696,0.64069503212,0.42741566,0.142285345,0.6317170991200001,0.6496729651200001
benchmark-project-manager Godot_v4.0-dev.20220105_linux.64,0.6561081661200001,0.020620114794449106,0.6561081661200001,0.45181015999999996,0.136242845,0.64152754312,0.6706887891200001
benchmark-project-manager Godot_v4.0-dev.20220118_linux.64,0.6529578111200001,0.0006703626844089987,0.6529578111200001,0.43748016,0.14510284499999998,0.65248379312,0.6534318291200001
